#Data Set Export - Percentage.Conservation-Web-Telemetry@08461200,
Timestamp (UTC-06:00),Value (%)
2025-07-01 02:00:00,11.456993522713557
2025-07-01 02:15:00,11.457047494900067
2025-07-01 02:30:00,11.457101467086577
2025-07-01 02:45:00,11.459733945357222
2025-07-01 03:00:00,11.45978791754377
2025-07-01 03:15:00,11.45984188973028
2025-07-01 03:30:00,11.459895861916792
2025-07-01 03:45:00,11.4599498341033
2025-07-01 04:00:00,11.460003806289812
2025-07-01 04:15:00,11.460057778476322
2025-07-01 04:30:00,11.46269025674693
2025-07-01 04:45:00,11.465322735017573
2025-07-01 05:00:00,11.465376707204085
2025-07-01 05:15:00,11.468004065082438
2025-07-01 05:30:00,11.468057909976054
2025-07-01 05:45:00,11.470684179571487
2025-07-01 06:00:00,11.473310449166958
2025-07-01 06:15:00,11.473364294060575
2025-07-01 06:30:00,11.475990563656081
2025-07-01 06:45:00,11.4760444085497
2025-07-01 07:00:00,11.476098253443318
2025-07-01 07:15:00,11.476152098336934
2025-07-01 07:30:00,11.476205943230552
2025-07-01 07:45:00,11.478832524764925
2025-07-01 08:00:00,11.478886496951436
2025-07-01 08:15:00,11.478940469137946
2025-07-01 08:30:00,11.48157294740859
2025-07-01 08:45:00,11.481626919595103
2025-07-01 09:00:00,11.481680891781613
2025-07-01 09:15:00,11.481734863968123
2025-07-01 09:30:00,11.481788836154633
2025-07-01 09:45:00,11.481842808341144
2025-07-01 10:00:00,11.481896780527691
2025-07-01 10:15:00,11.481950752714203
2025-07-01 10:30:00,11.479426218816577
2025-07-01 10:45:00,11.479480191003088
2025-07-01 11:00:00,11.4795341631896
2025-07-01 11:15:00,11.47958813537611
2025-07-01 11:30:00,11.47964210756262
2025-07-01 11:45:00,11.47969607974913
2025-07-01 12:00:00,11.47975005193564
2025-07-01 12:15:00,11.479804024122151
2025-07-01 12:30:00,11.477282841102944
2025-07-01 12:45:00,11.477336685996562
2025-07-01 13:00:00,11.47739053089018
2025-07-01 13:15:00,11.477444375783797
2025-07-01 13:30:00,11.477498220677413
2025-07-01 13:45:00,11.477552065571068
2025-07-01 14:00:00,11.477605910464685
2025-07-01 14:15:00,11.477659755358303
2025-07-01 14:30:00,11.47771360025192
2025-07-01 14:45:00,11.47776744514554
2025-07-01 15:00:00,11.477821290039158
2025-07-01 15:15:00,11.477875134932775
2025-07-01 15:30:00,11.475356555124542
2025-07-01 15:45:00,11.475410400018157
2025-07-01 16:00:00,11.472891820209924
2025-07-01 16:15:00,11.472945665103541
2025-07-01 16:30:00,11.472999509997157
2025-07-01 16:45:00,11.473053354890776
2025-07-01 17:00:00,11.470534775082578
2025-07-01 17:15:00,11.470588619976233
2025-07-01 17:30:00,11.468070040167998
2025-07-01 17:45:00,11.468123885061617
2025-07-01 18:00:00,11.468177729955233
2025-07-01 18:15:00,11.46823157484885
2025-07-01 18:30:00,11.468285419742468
2025-07-01 18:45:00,11.468339264636086
2025-07-01 19:00:00,11.468393109529705
2025-07-01 19:15:00,11.468446954423321
2025-07-01 19:30:00,11.471073224018792
2025-07-01 19:45:00,11.47112706891241
2025-07-01 20:00:00,11.473753338507843
2025-07-01 20:15:00,11.476379608103313
2025-07-01 20:30:00,11.479006600192978
2025-07-01 20:45:00,11.479060572379526
2025-07-01 21:00:00,11.481693050650131
2025-07-01 21:15:00,11.481747022836643
2025-07-01 21:30:00,11.481800995023155
2025-07-01 21:45:00,11.484433473293798
2025-07-01 22:00:00,11.484487445480307
2025-07-01 22:15:00,11.484541417666819
2025-07-01 22:30:00,11.482016883769194
2025-07-01 22:45:00,11.484649362039839
2025-07-01 23:00:00,11.48470333422635
2025-07-01 23:15:00,11.484757306412861
2025-07-01 23:30:00,11.487389784683504
2025-07-01 23:45:00,11.487443756870015
2025-07-02 00:00:00,11.487497729056525
2025-07-02 00:15:00,11.49013020732717
2025-07-02 00:30:00,11.490184179513681
2025-07-02 00:45:00,11.490238151700192
2025-07-02 01:00:00,11.492867616204574
2025-07-02 01:15:00,11.492921461098192
2025-07-02 01:30:00,11.492975305991807
2025-07-02 01:45:00,11.493029150885425
2025-07-02 02:00:00,11.493082995779044
2025-07-02 02:15:00,11.493136840672662
2025-07-02 02:30:00,11.49576311026814
2025-07-02 02:45:00,11.493244530459897
2025-07-02 03:00:00,11.493298375353517
2025-07-02 03:15:00,11.493352220247134
2025-07-02 03:30:00,11.493406065140752
2025-07-02 03:45:00,11.49345991003437
2025-07-02 04:00:00,11.493513754928024
2025-07-02 04:15:00,11.493567599821642
2025-07-02 04:30:00,11.49362144471526
2025-07-02 04:45:00,11.493675289608877
2025-07-02 05:00:00,11.493729134502496
2025-07-02 05:15:00,11.493782979396112
2025-07-02 05:30:00,11.49383682428973
2025-07-02 05:45:00,11.49646309388521
2025-07-02 06:00:00,11.496516938778827
2025-07-02 06:15:00,11.501715633076126
2025-07-02 06:30:00,11.501769477969745
2025-07-02 06:45:00,11.501823322863363
2025-07-02 07:00:00,11.50444959245884
2025-07-02 07:15:00,11.504503552058765
2025-07-02 07:30:00,11.50455752424531
2025-07-02 07:45:00,11.504611496431822
2025-07-02 08:00:00,11.504665468618331
2025-07-02 08:15:00,11.504719440804843
2025-07-02 08:30:00,11.507351919075443
2025-07-02 08:45:00,11.507405891261953
2025-07-02 09:00:00,11.507459863448464
2025-07-02 09:15:00,11.5100923417191
2025-07-02 09:30:00,11.510146313905611
2025-07-02 09:45:00,11.51020028609212
2025-07-02 10:00:00,11.510254258278632
2025-07-02 10:15:00,11.51030823046514
2025-07-02 10:30:00,11.510362202651653
2025-07-02 10:45:00,11.507837668754037
2025-07-02 11:00:00,11.507891640940583
2025-07-02 11:15:00,11.507945613127093
2025-07-02 11:30:00,11.507999585313605
2025-07-02 11:45:00,11.508053557500114
2025-07-02 12:00:00,11.508107529686626
2025-07-02 12:15:00,11.508161501873134
2025-07-02 12:30:00,11.508215474059647
2025-07-02 12:45:00,11.508269446246155
2025-07-02 13:00:00,11.510901924516793
2025-07-02 13:15:00,11.510955896703305
2025-07-02 13:30:00,11.511009868889813
2025-07-02 13:45:00,11.511063841076325
2025-07-02 14:00:00,11.511117813262835
2025-07-02 14:15:00,11.511171785449346
2025-07-02 14:30:00,11.511225757635891
2025-07-02 14:45:00,11.511279729822403
2025-07-02 15:00:00,11.511333702008914
2025-07-02 15:15:00,11.511387674195424
2025-07-02 15:30:00,11.511441646381934
2025-07-02 15:45:00,11.511495618568444
2025-07-02 16:00:00,11.511549590754955
2025-07-02 16:15:00,11.511603562941463
2025-07-02 16:30:00,11.511657535127975
2025-07-02 16:45:00,11.511711507314484
2025-07-02 17:00:00,11.511765479500996
2025-07-02 17:15:00,11.511819451687508
2025-07-02 17:30:00,11.511873423874016
2025-07-02 17:45:00,11.511927396060528
2025-07-02 18:00:00,11.511981368247037
2025-07-02 18:15:00,11.512035340433584
2025-07-02 18:30:00,11.512089312620095
2025-07-02 18:45:00,11.512143284806605
2025-07-02 19:00:00,11.512197256993115
2025-07-02 19:15:00,11.512251229179626
2025-07-02 19:30:00,11.512305201366138
2025-07-02 19:45:00,11.514937679636773
2025-07-02 20:00:00,11.514991651823284
2025-07-02 20:15:00,11.515045624009794
2025-07-02 20:30:00,11.515099596196304
2025-07-02 20:45:00,11.515153568382816
2025-07-02 21:00:00,11.515207540569325
2025-07-02 21:15:00,11.515261512755837
2025-07-02 21:30:00,11.515315484942345
2025-07-02 21:45:00,11.515369457128894
2025-07-02 22:00:00,11.515423429315403
2025-07-02 22:15:00,11.515477401501915
2025-07-02 22:30:00,11.515531373688423
2025-07-02 22:45:00,11.515585345874936
2025-07-02 23:00:00,11.515639318061446
2025-07-02 23:15:00,11.515693290247956
2025-07-02 23:30:00,11.515747262434466
2025-07-02 23:45:00,11.515801234620977
2025-07-03 00:00:00,11.515855206807487
2025-07-03 00:15:00,11.515909178993997
2025-07-03 00:30:00,11.515963151180507
2025-07-03 00:45:00,11.518592685624588
2025-07-03 01:00:00,11.518646530518206
2025-07-03 01:15:00,11.51870037541186
2025-07-03 01:30:00,11.518754220305478
2025-07-03 01:45:00,11.518808065199098
2025-07-03 02:00:00,11.518861910092715
2025-07-03 02:15:00,11.521488179688191
2025-07-03 02:30:00,11.52154202458181
2025-07-03 02:45:00,11.521595869475428
2025-07-03 03:00:00,11.524222139070904
2025-07-03 03:15:00,11.524275983964523
2025-07-03 03:30:00,11.524329828858141
2025-07-03 03:45:00,11.524383673751759
2025-07-03 04:00:00,11.527009943347199
2025-07-03 04:15:00,11.527063788240817
2025-07-03 04:30:00,11.527117633134436
2025-07-03 04:45:00,11.52974390272995
2025-07-03 05:00:00,11.529797747623567
2025-07-03 05:15:00,11.532429252317637
2025-07-03 05:30:00,11.532483224504146
2025-07-03 05:45:00,11.532537196690658
2025-07-03 06:00:00,11.53259116887717
2025-07-03 06:15:00,11.532645141063679
2025-07-03 06:30:00,11.537856125418418
2025-07-03 06:45:00,11.53791009760493
2025-07-03 07:00:00,11.537964069791443
2025-07-03 07:15:00,11.538018041977951
2025-07-03 07:30:00,11.538072014164463
2025-07-03 07:45:00,11.538125986350973
2025-07-03 08:00:00,11.538179958537484
2025-07-03 08:15:00,11.538233930723994
2025-07-03 08:30:00,11.538287902910541
2025-07-03 08:45:00,11.538341875097052
2025-07-03 09:00:00,11.538395847283564
2025-07-03 09:15:00,11.538449819470072
2025-07-03 09:30:00,11.538503791656582
2025-07-03 09:45:00,11.538557763843095
2025-07-03 10:00:00,11.538611736029605
2025-07-03 10:15:00,11.538665708216115
2025-07-03 10:30:00,11.54129818648676
2025-07-03 10:45:00,11.541352158673272
2025-07-03 11:00:00,11.54140613085978
2025-07-03 11:15:00,11.541460103046292
2025-07-03 11:30:00,11.541514075232802
2025-07-03 11:45:00,11.541568047419313
2025-07-03 12:00:00,11.54162201960586
2025-07-03 12:15:00,11.54167599179237
2025-07-03 12:30:00,11.54172996397888
2025-07-03 12:45:00,11.541783936165393
2025-07-03 13:00:00,11.541837908351901
2025-07-03 13:15:00,11.541891880538413
2025-07-03 13:30:00,11.541945852724924
2025-07-03 13:45:00,11.541999824911434
2025-07-03 14:00:00,11.542053797097944
2025-07-03 14:15:00,11.542107769284454
2025-07-03 14:30:00,11.542161741470965
2025-07-03 14:45:00,11.542215713657477
2025-07-03 15:00:00,11.542269685843985
2025-07-03 15:15:00,11.542323658030497
2025-07-03 15:30:00,11.542377630217043
2025-07-03 15:45:00,11.542431602403555
2025-07-03 16:00:00,11.539907068505931
2025-07-03 16:15:00,11.539961040692443
2025-07-03 16:30:00,11.540015012878953
2025-07-03 16:45:00,11.540068985065464
2025-07-03 17:00:00,11.540122957251974
2025-07-03 17:15:00,11.540176929438486
2025-07-03 17:30:00,11.540230901624996
2025-07-03 17:45:00,11.540284873811506
2025-07-03 18:00:00,11.540338845998017
2025-07-03 18:15:00,11.540392818184527
2025-07-03 18:30:00,11.540446790371037
2025-07-03 18:45:00,11.537922256473415
2025-07-03 19:00:00,11.537976228659925
2025-07-03 19:15:00,11.538030200846471
2025-07-03 19:30:00,11.538084173032983
2025-07-03 19:45:00,11.535559639135396
2025-07-03 20:00:00,11.535613611321907
2025-07-03 20:15:00,11.535667583508417
2025-07-03 20:30:00,11.538300061779024
2025-07-03 20:45:00,11.538354033965534
2025-07-03 21:00:00,11.538408006152046
2025-07-03 21:15:00,11.538461978338557
2025-07-03 21:30:00,11.538515950525067
2025-07-03 21:45:00,11.538569922711577
2025-07-03 22:00:00,11.538623894898087
2025-07-03 22:15:00,11.5386778670846
2025-07-03 22:30:00,11.538731839271108
2025-07-03 22:45:00,11.538785811457657
2025-07-03 23:00:00,11.538839783644168
2025-07-03 23:15:00,11.538893755830678
2025-07-03 23:30:00,11.538947728017188
2025-07-03 23:45:00,11.539001700203698
2025-07-04 00:00:00,11.53905567239021
2025-07-04 00:15:00,11.53910964457672
2025-07-04 00:30:00,11.539163616763231
2025-07-04 00:45:00,11.541796095033876
2025-07-04 01:00:00,11.541850067220386
2025-07-04 01:15:00,11.541904039406896
2025-07-04 01:30:00,11.544533134619183
2025-07-04 01:45:00,11.544586979512799
2025-07-04 02:00:00,11.547213249108232
2025-07-04 02:15:00,11.547267094001889
2025-07-04 02:30:00,11.549893363597358
2025-07-04 02:45:00,11.549947208490975
2025-07-04 03:00:00,11.550001053384591
2025-07-04 03:15:00,11.552627322980062
2025-07-04 03:30:00,11.552681167873681
2025-07-04 03:45:00,11.552735012767297
2025-07-04 04:00:00,11.552788857660914
2025-07-04 04:15:00,11.552842702554534
2025-07-04 04:30:00,11.552896547448151
2025-07-04 04:45:00,11.552950392341769
2025-07-04 05:00:00,11.555576661937202
2025-07-04 05:15:00,11.558208223984424
2025-07-04 05:30:00,11.558262196170933
2025-07-04 05:45:00,11.558316168357482
2025-07-04 06:00:00,11.55837014054399
2025-07-04 06:15:00,11.558424112730503
2025-07-04 06:30:00,11.558478084917013
2025-07-04 06:45:00,11.563689069271756
2025-07-04 07:00:00,11.5663215475424
2025-07-04 07:15:00,11.566375519728908
2025-07-04 07:30:00,11.56642949191542
2025-07-04 07:45:00,11.56648346410193
2025-07-04 08:00:00,11.56653743628844
2025-07-04 08:15:00,11.56659140847495
2025-07-04 08:30:00,11.566645380661463
2025-07-04 08:45:00,11.566699352847971
2025-07-04 09:00:00,11.566753325034483
2025-07-04 09:15:00,11.566807297220995
2025-07-04 09:30:00,11.566861269407541
2025-07-04 09:45:00,11.566915241594051
2025-07-04 10:00:00,11.566969213780562
2025-07-04 10:15:00,11.567023185967072
2025-07-04 10:30:00,11.567077158153584
2025-07-04 10:45:00,11.567131130340092
2025-07-04 11:00:00,11.567185102526604
2025-07-04 11:15:00,11.567239074713116
2025-07-04 11:30:00,11.567293046899625
2025-07-04 11:45:00,11.567347019086135
2025-07-04 12:00:00,11.567400991272647
2025-07-04 12:15:00,11.567454963459156
2025-07-04 12:30:00,11.567508935645668
2025-07-04 12:45:00,11.567562907832176
2025-07-04 13:00:00,11.567616880018726
2025-07-04 13:15:00,11.567670852205234
2025-07-04 13:30:00,11.567724824391746
2025-07-04 13:45:00,11.567778796578256
2025-07-04 14:00:00,11.567832768764767
2025-07-04 14:15:00,11.570461453421801
2025-07-04 14:30:00,11.57051529831542
2025-07-04 14:45:00,11.570569143209038
2025-07-04 15:00:00,11.570622988102656
2025-07-04 15:15:00,11.570676832996273
2025-07-04 15:30:00,11.573303102591716
2025-07-04 15:45:00,11.573356947485332
2025-07-04 16:00:00,11.57598321708081
2025-07-04 16:15:00,11.576037061974429
2025-07-04 16:30:00,11.576090906868082
2025-07-04 16:45:00,11.5761447517617
2025-07-04 17:00:00,11.578771021357177
2025-07-04 17:15:00,11.578824866250796
2025-07-04 17:30:00,11.578878711144414
2025-07-04 17:45:00,11.578932556038032
2025-07-04 18:00:00,11.57898640093165
2025-07-04 18:15:00,11.579040245825265
2025-07-04 18:30:00,11.579094090718884
2025-07-04 18:45:00,11.579147935612502
2025-07-04 19:00:00,11.579201780506121
2025-07-04 19:15:00,11.579255625399739
2025-07-04 19:30:00,11.579309470293357
2025-07-04 19:45:00,11.579363315186974
2025-07-04 20:00:00,11.579417160080627
2025-07-04 20:15:00,11.576898580272386
2025-07-04 20:30:00,11.576952425166004
2025-07-04 20:45:00,11.577006270059623
2025-07-04 21:00:00,11.57706011495324
2025-07-04 21:15:00,11.577113959846857
2025-07-04 21:30:00,11.577167804740476
2025-07-04 21:45:00,11.577221649634094
2025-07-04 22:00:00,11.574703069825851
2025-07-04 22:15:00,11.574756914719469
2025-07-04 22:30:00,11.574810759613088
2025-07-04 22:45:00,11.574864604506706
2025-07-04 23:00:00,11.572346024698499
2025-07-04 23:15:00,11.572399869592118
2025-07-04 23:30:00,11.572453714485736
2025-07-04 23:45:00,11.57250755937939
2025-07-05 00:00:00,11.572561404273008
2025-07-05 00:15:00,11.572615249166626
2025-07-05 00:30:00,11.570096669358385
2025-07-05 00:45:00,11.570150514252003
2025-07-05 01:00:00,11.57020435914562
2025-07-05 01:15:00,11.570258204039236
2025-07-05 01:30:00,11.570312048932855
2025-07-05 01:45:00,11.570365893826473
2025-07-05 02:00:00,11.570419738720092
2025-07-05 02:15:00,11.57047358361371
2025-07-05 02:30:00,11.570527428507326
2025-07-05 02:45:00,11.570581273400945
2025-07-05 03:00:00,11.573207542996421
2025-07-05 03:15:00,11.573261387890078
2025-07-05 03:30:00,11.575887657485518
2025-07-05 03:45:00,11.575941502379136
2025-07-05 04:00:00,11.578567771974612
2025-07-05 04:15:00,11.578621616868231
2025-07-05 04:30:00,11.578675461761849
2025-07-05 04:45:00,11.581301731357327
2025-07-05 05:00:00,11.583933223464769
2025-07-05 05:15:00,11.583987195651277
2025-07-05 05:30:00,11.586619673921913
2025-07-05 05:45:00,11.586673646108425
2025-07-05 06:00:00,11.586727618294933
2025-07-05 06:15:00,11.58936009656557
2025-07-05 06:30:00,11.589414068752083
2025-07-05 06:45:00,11.589468040938629
2025-07-05 07:00:00,11.59467886582048
2025-07-05 07:15:00,11.5947327107141
2025-07-05 07:30:00,11.594786555607717
2025-07-05 07:45:00,11.594840400501335
2025-07-05 08:00:00,11.594894245394952
2025-07-05 08:15:00,11.59494809028857
2025-07-05 08:30:00,11.59500193518219
2025-07-05 08:45:00,11.595055780075807
2025-07-05 09:00:00,11.595109624969426
2025-07-05 09:15:00,11.595163469863042
2025-07-05 09:30:00,11.59521731475666
2025-07-05 09:45:00,11.595271159650277
2025-07-05 10:00:00,11.595325004543895
2025-07-05 10:15:00,11.595378849437552
2025-07-05 10:30:00,11.59543269433117
2025-07-05 10:45:00,11.595486539224785
2025-07-05 11:00:00,11.595540384118404
2025-07-05 11:15:00,11.595594229012022
2025-07-05 11:30:00,11.59564807390564
2025-07-05 11:45:00,11.595701918799257
2025-07-05 12:00:00,11.595755763692875
2025-07-05 12:15:00,11.595809608586494
2025-07-05 12:30:00,11.595863453480112
2025-07-05 12:45:00,11.59591729837373
2025-07-05 13:00:00,11.595971143267345
2025-07-05 13:15:00,11.596024988160963
2025-07-05 13:30:00,11.596078833054582
2025-07-05 13:45:00,11.5961326779482
2025-07-05 14:00:00,11.596186522841856
2025-07-05 14:15:00,11.596240367735474
2025-07-05 14:30:00,11.59629421262909
2025-07-05 14:45:00,11.596348057522707
2025-07-05 15:00:00,11.596401902416325
2025-07-05 15:15:00,11.596455747309944
2025-07-05 15:30:00,11.596509592203562
2025-07-05 15:45:00,11.59656343709718
2025-07-05 16:00:00,11.596617281990799
2025-07-05 16:15:00,11.596671126884415
2025-07-05 16:30:00,11.596724971778034
2025-07-05 16:45:00,11.59677881667165
2025-07-05 17:00:00,11.596832661565267
2025-07-05 17:15:00,11.596886506458887
2025-07-05 17:30:00,11.596940351352542
2025-07-05 17:45:00,11.596994196246161
2025-07-05 18:00:00,11.597048041139777
2025-07-05 18:15:00,11.597101886033395
2025-07-05 18:30:00,11.597155730927012
2025-07-05 18:45:00,11.59463715111877
2025-07-05 19:00:00,11.59211267807775
2025-07-05 19:15:00,11.59216665026426
2025-07-05 19:30:00,11.592220622450771
2025-07-05 19:45:00,11.592274594637281
2025-07-05 20:00:00,11.592328566823792
2025-07-05 20:15:00,11.592382539010302
2025-07-05 20:30:00,11.592436511196812
2025-07-05 20:45:00,11.592490483383322
2025-07-05 21:00:00,11.592544455569868
