#Data Set Export - Discharge Total.Change-in-Storage@08461200,
Timestamp (UTC-06:00),Value (m^3)
2020-10-10 00:00:00,2586000.0000004657
2020-10-11 00:00:00,0
2020-10-12 00:00:00,646999.9999998836
2020-10-13 00:00:00,2587999.9999989523
2020-10-14 00:00:00,-647000
2020-10-15 00:00:00,1293000.0000001164
2020-10-16 00:00:00,1294000.0000006985
2020-10-17 00:00:00,1939999.999999185
2020-10-18 00:00:00,1940000.0000001164
2020-10-19 00:00:00,0
2020-10-20 00:00:00,0
2020-10-21 00:00:00,1941000.0000001164
2020-10-22 00:00:00,0
2020-10-23 00:00:00,646000.0000001164
2020-10-24 00:00:00,2588000.0000001164
2020-10-25 00:00:00,0
2020-10-26 00:00:00,0
2020-10-27 00:00:00,0
2020-10-28 00:00:00,2585999.9999996508
2020-10-29 00:00:00,1941000.0000002328
2020-10-30 00:00:00,1294000
2020-10-31 00:00:00,647999.9999996508
2020-11-01 00:00:00,3232999.999999767
2020-11-02 00:00:00,647000.0000004657
2020-11-03 00:00:00,0
2020-11-04 00:00:00,0
2020-11-05 00:00:00,-647000.0000004657
2020-11-06 00:00:00,1293000.0000009313
2020-11-07 00:00:00,1941000.0000003492
2020-11-08 00:00:00,645999.9999998836
2020-11-09 00:00:00,-645999.9999998836
2020-11-10 00:00:00,1292999.9999987194
2020-11-11 00:00:00,0
2020-11-12 00:00:00,1295000.0000012806
2020-11-13 00:00:00,0
2020-11-14 00:00:00,0
2020-11-15 00:00:00,2585999.9999989523
2020-11-16 00:00:00,646000.0000003492
2020-11-17 00:00:00,648000.0000004657
2020-11-18 00:00:00,1293000.0000001164
2020-11-19 00:00:00,0
2020-11-20 00:00:00,2588000.0000001164
2020-11-21 00:00:00,1293999.9999989523
2020-11-22 00:00:00,1940000.0000010477
2020-11-23 00:00:00,645999.9999997672
2020-11-24 00:00:00,1294000.0000001164
2020-11-25 00:00:00,646000
2020-11-26 00:00:00,0
2020-11-27 00:00:00,-1294000
2020-11-28 00:00:00,648000
2020-11-29 00:00:00,0
2020-11-30 00:00:00,1291999.9999998836
2020-12-01 00:00:00,-2586000
2020-12-02 00:00:00,1294000.0000001164
2020-12-03 00:00:00,-1294000.0000001164
2020-12-04 00:00:00,646000.0000001164
2020-12-05 00:00:00,648000
2020-12-06 00:00:00,646000
2020-12-07 00:00:00,1293999.9999995343
2020-12-08 00:00:00,0
2020-12-09 00:00:00,-647999.9999996508
2020-12-10 00:00:00,-1939999.9999998836
2020-12-11 00:00:00,648000
2020-12-12 00:00:00,-1939999.9999998836
2020-12-13 00:00:00,1939999.9999998836
2020-12-14 00:00:00,646000
2020-12-15 00:00:00,1939999.9999997672
2020-12-16 00:00:00,0
2020-12-17 00:00:00,1292999.9999993015
2020-12-18 00:00:00,0
2020-12-19 00:00:00,646000.0000005821
2020-12-20 00:00:00,646999.9999993015
2020-12-21 00:00:00,-1292999.9999998836
2020-12-22 00:00:00,-2586999.999999185
2020-12-23 00:00:00,647999.9999996508
2020-12-24 00:00:00,646000.0000002328
2020-12-25 00:00:00,1938999.9999998836
2020-12-26 00:00:00,646999.9999993015
2020-12-27 00:00:00,6421000.000000815
2020-12-28 00:00:00,-5130000.000000466
2020-12-29 00:00:00,-1291000.0000003492
2020-12-30 00:00:00,2581000.0000006985
2020-12-31 00:00:00,0
2021-01-01 00:00:00,2568999.999999767
2021-01-02 00:00:00,1271000.0000003492
2021-01-03 00:00:00,1253999.9999996508
2021-01-04 00:00:00,2441000.000000582
2021-01-05 00:00:00,1202999.999999418
2021-01-06 00:00:00,2991000.0000003492
2021-01-07 00:00:00,3577999.9999996508
2021-01-08 00:00:00,1787000.0000003492
2021-01-09 00:00:00,3575999.9999995343
2021-01-10 00:00:00,4767000.000000466
2021-01-11 00:00:00,1787000.0000002328
2021-01-12 00:00:00,597000.0000001164
2021-01-13 00:00:00,0
2021-01-14 00:00:00,594999.9999990687
2021-01-15 00:00:00,2978999.9999998836
2021-01-16 00:00:00,1192000.000000815
2021-01-17 00:00:00,2382999.9999998836
2021-01-18 00:00:00,0
2021-01-19 00:00:00,-595000.0000004657
2021-01-20 00:00:00,595000.0000004657
2021-01-21 00:00:00,0
2021-01-22 00:00:00,596000.0000001164
2021-01-23 00:00:00,2978999.9999996508
2021-01-24 00:00:00,0
2021-01-25 00:00:00,1191999.9999996508
2021-01-26 00:00:00,1787000.0000003492
2021-01-27 00:00:00,0
2021-01-28 00:00:00,0
2021-01-29 00:00:00,0
2021-01-30 00:00:00,5362000.000000466
2021-01-31 00:00:00,2383999.9999993015
2021-02-01 00:00:00,1191000.0000004657
2021-02-02 00:00:00,2384000.0000001164
2021-02-03 00:00:00,-1192000
2021-02-04 00:00:00,2978999.9999996508
2021-02-05 00:00:00,5364000.000000582
2021-02-06 00:00:00,5361999.999999884
2021-02-07 00:00:00,2383999.9999998836
2021-02-08 00:00:00,594999.9999993015
2021-02-09 00:00:00,1192000
2021-02-10 00:00:00,0
2021-02-11 00:00:00,2979000
2021-02-12 00:00:00,1787999.9999997672
2021-02-13 00:00:00,0
2021-02-14 00:00:00,2383000.0000010477
2021-02-15 00:00:00,0
2021-02-16 00:00:00,-2383000.0000010477
2021-02-17 00:00:00,-10725999.99999965
2021-02-18 00:00:00,-3573999.999999185
2021-02-19 00:00:00,-8343000.000000233
2021-02-20 00:00:00,-11916000.000000698
2021-02-21 00:00:00,-5958999.999999534
2021-02-22 00:00:00,-5956999.999999534
2021-02-23 00:00:00,-1192000.0000009313
2021-02-24 00:00:00,0
2021-02-25 00:00:00,0
2021-02-26 00:00:00,2383000.000000815
2021-02-27 00:00:00,1190999.9999990687
2021-02-28 00:00:00,0
2021-03-01 00:00:00,4767000.0000006985
2021-03-02 00:00:00,2978999.9999993015
2021-03-03 00:00:00,1788000.0000001164
2021-03-04 00:00:00,1192000.0000009313
2021-03-05 00:00:00,2382999.999999418
2021-03-06 00:00:00,2383000.0000004657
2021-03-07 00:00:00,1787999.9999990687
2021-03-08 00:00:00,2383000.000000233
2021-03-09 00:00:00,1787000.000000582
2021-03-10 00:00:00,2382999.999999185
2021-03-11 00:00:00,3577000.0000003492
2021-03-12 00:00:00,2978000.000000233
2021-03-13 00:00:00,4170999.999999418
2021-03-14 00:00:00,4767000.000000116
2021-03-15 00:00:00,2979000
2021-03-16 00:00:00,595999.9999997672
2021-03-17 00:00:00,3575000.0000010477
2021-03-18 00:00:00,5361999.999998952
2021-03-19 00:00:00,7147000.000000116
2021-03-20 00:00:00,8752000
2021-03-21 00:00:00,2831000.0000001164
2021-03-22 00:00:00,3389000.000000815
2021-03-23 00:00:00,2823999.9999998836
2021-03-24 00:00:00,564000.0000001164
2021-03-25 00:00:00,8463999.999999069
2021-03-26 00:00:00,8245000.000000523
2021-03-27 00:00:00,9162000.000000175
2021-03-28 00:00:00,8609999.999999534
2021-03-29 00:00:00,9622000.000000058
2021-03-30 00:00:00,1520000.0000001164
2021-03-31 00:00:00,4557999.999999767
2021-04-01 00:00:00,7090000.000000641
2021-04-02 00:00:00,3544999.999999418
2021-04-03 00:00:00,4557999.999999884
2021-04-04 00:00:00,2532000.0000006985
2021-04-05 00:00:00,2531999.9999992433
2021-04-06 00:00:00,-1518999.9999994761
2021-04-07 00:00:00,-506000
2021-04-08 00:00:00,-506999.99999976717
2021-04-09 00:00:00,1012999.9999997672
2021-04-10 00:00:00,2025999.9999996508
2021-04-11 00:00:00,2531999.999999767
2021-04-12 00:00:00,2532000.0000004657
2021-04-13 00:00:00,506999.99999959255
2021-04-14 00:00:00,506000.00000046566
2021-04-15 00:00:00,2024999.9999995343
2021-04-16 00:00:00,2027000.0000004657
2021-04-17 00:00:00,0
2021-04-18 00:00:00,-1013000.0000005239
2021-04-19 00:00:00,506000.0000001746
2021-04-20 00:00:00,-506000.0000001746
2021-04-21 00:00:00,-1013999.9999999418
2021-04-22 00:00:00,-2024999.9999995343
2021-04-23 00:00:00,2024999.9999995343
2021-04-24 00:00:00,2027000.0000004657
2021-04-25 00:00:00,-1013000.0000005239
2021-04-26 00:00:00,1013000.0000005239
2021-04-27 00:00:00,0
2021-04-28 00:00:00,-4052000
2021-04-29 00:00:00,1518999.9999994761
2021-04-30 00:00:00,-2531999.9999995343
2021-05-01 00:00:00,-3544999.999999767
2021-05-02 00:00:00,-5064000.000000523
2021-05-03 00:00:00,-5570999.999999418
2021-05-04 00:00:00,-4051999.9999998254
2021-05-05 00:00:00,-3038000.0000001164
2021-05-06 00:00:00,1012999.9999993015
2021-05-07 00:00:00,0
2021-05-08 00:00:00,0
2021-05-09 00:00:00,0
2021-05-10 00:00:00,-8103999.999999592
2021-05-11 00:00:00,-4556999.999999592
2021-05-12 00:00:00,-3039000.000000233
2021-05-13 00:00:00,-3544999.999999942
2021-05-14 00:00:00,-3038999.999999942
2021-05-15 00:00:00,-3038000.0000003492
2021-05-16 00:00:00,-3040000.0000001164
2021-05-17 00:00:00,-3039000
2021-05-18 00:00:00,-13637000.000000233
2021-05-19 00:00:00,-4504999.999999534
2021-05-20 00:00:00,-2258000.000000582
2021-05-21 00:00:00,-2258000
2021-05-22 00:00:00,-1127999.999999185
2021-05-23 00:00:00,-2259000.0000006985
2021-05-24 00:00:00,-1129000.0000002328
2021-05-25 00:00:00,-1128999.9999993015
2021-05-26 00:00:00,-1129999.9999997672
2021-05-27 00:00:00,0
2021-05-28 00:00:00,-2825999.9999998836
2021-05-29 00:00:00,-1133000.0000001164
2021-05-30 00:00:00,-1135000
2021-05-31 00:00:00,-7590000.000000349
2021-06-01 00:00:00,-4762000.000000116
2021-06-02 00:00:00,-9533000.00000035
2021-06-03 00:00:00,-10725000
2021-06-04 00:00:00,-4765999.999998952
2021-06-05 00:00:00,-4768000.000000466
2021-06-06 00:00:00,-3574999.999999767
2021-06-07 00:00:00,-1192000.0000001164
2021-06-08 00:00:00,-1191000.0000004657
2021-06-09 00:00:00,-1191999.9999997672
2021-06-10 00:00:00,0
2021-06-11 00:00:00,-1191999.9999995343
2021-06-12 00:00:00,0
2021-06-13 00:00:00,0
2021-06-14 00:00:00,0
2021-06-15 00:00:00,1191999.9999995343
2021-06-16 00:00:00,0
2021-06-17 00:00:00,3575000.0000003492
2021-06-18 00:00:00,4766999.9999993015
2021-06-19 00:00:00,2384000.000000582
2021-06-20 00:00:00,4765999.999999534
2021-06-21 00:00:00,3574999.9999998836
2021-06-22 00:00:00,5958999.999999767
2021-06-23 00:00:00,4766000.000000116
2021-06-24 00:00:00,5958000
2021-06-25 00:00:00,2384000.0000006985
2021-06-26 00:00:00,2379999.999999767
2021-06-27 00:00:00,2378000.0000003492
2021-06-28 00:00:00,1184999.9999997672
2021-06-29 00:00:00,3503999.9999998836
2021-06-30 00:00:00,2280999.9999995343
2021-07-01 00:00:00,2266000.0000009313
2021-07-02 00:00:00,2259999.9999998836
2021-07-03 00:00:00,1694000.0000001164
2021-07-04 00:00:00,0
2021-07-05 00:00:00,-2824000.000000582
2021-07-06 00:00:00,-14529999.999999767
2021-07-07 00:00:00,-7743999.999999534
2021-07-08 00:00:00,-6554000.000000931
2021-07-09 00:00:00,-5363000
2021-07-10 00:00:00,-6553999.999999534
2021-07-11 00:00:00,-5363000
2021-07-12 00:00:00,-2979000.0000006985
2021-07-13 00:00:00,-1787999.999999185
2021-07-14 00:00:00,-1191000.0000004657
2021-07-15 00:00:00,-1191999.9999997672
2021-07-16 00:00:00,-3574000
2021-07-17 00:00:00,-3574999.999999418
2021-07-18 00:00:00,0
2021-07-19 00:00:00,-1192000.0000009313
2021-07-20 00:00:00,-1191999.9999996508
2021-07-21 00:00:00,0
2021-07-22 00:00:00,595000.0000001164
2021-07-23 00:00:00,-1787000
2021-07-24 00:00:00,-2382999.9999998836
2021-07-25 00:00:00,-595000.0000004657
2021-07-26 00:00:00,-596999.9999996508
2021-07-27 00:00:00,-595000.0000003492
2021-07-28 00:00:00,-595999.9999994179
2021-07-29 00:00:00,1190999.9999997672
2021-07-30 00:00:00,0
2021-07-31 00:00:00,0
2021-08-01 00:00:00,-1190999.9999997672
2021-08-02 00:00:00,-1192000.000000815
2021-08-03 00:00:00,0
2021-08-04 00:00:00,0
2021-08-05 00:00:00,-1192000
2021-08-06 00:00:00,-11915999.99999965
2021-08-07 00:00:00,-4171999.9999995343
2021-08-08 00:00:00,-1789000.000000582
2021-08-09 00:00:00,0
2021-08-10 00:00:00,1789000.000000582
2021-08-11 00:00:00,-596000.0000001164
2021-08-12 00:00:00,2383000.0000003492
2021-08-13 00:00:00,1191999.9999996508
2021-08-14 00:00:00,3575999.9999995343
2021-08-15 00:00:00,2979000.000000582
2021-08-16 00:00:00,2979999.9999993015
2021-08-17 00:00:00,3573999.9999998836
2021-08-18 00:00:00,1192000
2021-08-19 00:00:00,2383000.000000582
2021-08-20 00:00:00,1788000.0000002328
2021-08-21 00:00:00,3573999.999999767
2021-08-22 00:00:00,1789000.0000004657
2021-08-23 00:00:00,1191000
2021-08-24 00:00:00,0
2021-08-25 00:00:00,1191999.999999418
2021-08-26 00:00:00,1192000
2021-08-27 00:00:00,2382000.0000004657
2021-08-28 00:00:00,3574999.999999767
2021-08-29 00:00:00,2384000.0000001164
2021-08-30 00:00:00,3574999.9999993015
2021-08-31 00:00:00,238467.6400971366
2021-09-01 00:00:00,2860777.6987900725
2021-09-02 00:00:00,1310222.8120141663
2021-09-03 00:00:00,3932531.8490985082
2021-09-04 00:00:00,3218068.8047120348
2021-09-05 00:00:00,4170400.7700735237
2021-09-06 00:00:00,4051777.170514688
2021-09-07 00:00:00,5123800.245240098
2021-09-08 00:00:00,2501953.0094596557
2021-09-09 00:00:00,2264847.577702021
2021-09-10 00:00:00,2976000.2684327774
2021-09-11 00:00:00,2731023.342419998
2021-09-12 00:00:00,1297999.165043817
2021-09-13 00:00:00,1055799.1761399899
2021-09-14 00:00:00,2306396.8963855878
2021-09-15 00:00:00,797977.901229402
2021-09-16 00:00:00,1929999.3999887956
2021-09-17 00:00:00,1696000.1440015621
2021-09-18 00:00:00,3163200.07275627
2021-09-19 00:00:00,3952800.503548933
2021-09-20 00:00:00,3160022.678312147
2021-09-21 00:00:00,903932.874039514
2021-09-22 00:00:00,790067.3513803631
2021-09-23 00:00:00,225977.54396987148
2021-09-24 00:00:00,1804955.1046492998
2021-09-25 00:00:00,2478267.4630129477
2021-09-26 00:00:00,3904397.0868551405
2021-09-27 00:00:00,4226592.039776675
2021-09-28 00:00:00,3362743.4103553533
2021-09-29 00:00:00,-304744.19779819436
2021-09-30 00:00:00,1724581.2081954791
2021-10-01 00:00:00,304419.0249766689
2021-10-02 00:00:00,1824743.9646263956
2021-10-03 00:00:00,810256.0967528261
2021-10-04 00:00:00,1013399.8887214111
2021-10-05 00:00:00,-506399.82982730726
2021-10-06 00:00:00,-202818.71425855206
2021-10-07 00:00:00,202818.71425855206
2021-10-08 00:00:00,1012399.8886024929
2021-10-09 00:00:00,1013000.1180183608
2021-10-10 00:00:00,1924600.7027400774
2021-10-11 00:00:00,203181.04060093174
2021-10-12 00:00:00,2734000.093204202
2021-10-13 00:00:00,-708600.241629174
2021-10-14 00:00:00,-404837.75718457764
2021-10-15 00:00:00,-2229343.659882783
2021-10-16 00:00:00,2533000.298942381
2021-10-17 00:00:00,1012600.3525233828
2021-10-18 00:00:00,1721743.0084176594
2021-10-19 00:00:00,1520000.0000000582
2021-10-20 00:00:00,-101361.76415893715
2021-10-21 00:00:00,-304199.9932755716
2021-10-22 00:00:00,810399.8782709241
2021-10-23 00:00:00,1316619.2511499976
2021-10-24 00:00:00,1519400.420588383
2021-10-25 00:00:00,2227980.7401097496
2021-10-26 00:00:00,810419.8724881862
2021-10-27 00:00:00,-304419.830873725
2021-10-28 00:00:00,609161.4257011679
2021-10-29 00:00:00,910838.6998227797
2021-10-30 00:00:00,1215600.2919510356
2021-10-31 00:00:00,1417561.0082254861
2021-11-01 00:00:00,810658.4968903335
2021-11-02 00:00:00,1823580.676738522
2021-11-03 00:00:00,-9825400.847909681
2021-11-04 00:00:00,-1620181.0185256763
2021-11-05 00:00:00,-1620799.946705636
2021-11-06 00:00:00,-608419.1587914247
2021-11-07 00:00:00,-1012200.2366750967
2021-11-08 00:00:00,1417762.0349793578
2021-11-09 00:00:00,-1215343.0591098731
2021-11-10 00:00:00,-1114200.1178170322
2021-11-11 00:00:00,-1215456.8230732693
2021-11-12 00:00:00,-607362.1285208501
2021-11-13 00:00:00,1113362.1285209665
2021-11-14 00:00:00,202856.99490224943
2021-11-15 00:00:00,-1012400.352562312
2021-11-16 00:00:00,607200.056795904
2021-11-17 00:00:00,-607200.056795904
2021-11-18 00:00:00,-1114218.9585505985
2021-11-19 00:00:00,1215418.9552694443
2021-11-20 00:00:00,-202418.87531109387
2021-11-21 00:00:00,-2026599.8515455285
2021-11-22 00:00:00,-101637.91220268467
2021-11-23 00:00:00,406437.90560925845
2021-11-24 00:00:00,-1114781.6248569288
2021-11-25 00:00:00,-3545400.183999038
2021-11-26 00:00:00,1418199.9507074943
2021-11-27 00:00:00,-1316818.651766982
2021-11-28 00:00:00,101362.60430654511
2021-11-29 00:00:00,-405562.5978774042
2021-11-30 00:00:00,-911581.4194845734
2021-12-01 00:00:00,-811018.8948817668
2021-12-02 00:00:00,-506399.73510365235
2021-12-02 00:00:01,NaN
2021-12-08 23:59:59,NaN
2021-12-09 00:00:00,3445599.956502323
2021-12-10 00:00:00,303544.0113219083
2021-12-11 00:00:00,-202344.0145254135
2021-12-12 00:00:00,-2026400.006035401
2021-12-13 00:00:00,-2432618.8562231837
2021-12-14 00:00:00,-2234580.982480489
2021-12-15 00:00:00,101999.9968050397
2021-12-16 00:00:00,5476799.962428282
2021-12-17 00:00:00,1418381.2671456835
2021-12-18 00:00:00,3748419.0923150745
2021-12-19 00:00:00,-1621200.1754380763
2021-12-20 00:00:00,-2937200.128344237
2021-12-21 00:00:00,1924200.0098465942
2021-12-22 00:00:00,1013000.1184976427
2021-12-23 00:00:00,1317543.716008484
2021-12-24 00:00:00,1721456.6423403448
2021-12-25 00:00:00,2329543.3576594223
2021-12-26 00:00:00,-1012999.9999994179
2021-12-27 00:00:00,2329257.295834308
2021-12-28 00:00:00,1114580.825002049
2021-12-29 00:00:00,1215400.129402813
2021-12-30 00:00:00,1924761.7497607134
2021-12-31 00:00:00,708457.6812582673
2022-01-01 00:00:00,2431780.983587494
2022-01-02 00:00:00,-2431780.983587494
2022-01-03 00:00:00,-3443200.201303116
2022-01-04 00:00:00,607580.7225984172
2022-01-05 00:00:00,404819.1660643206
2022-01-06 00:00:00,1418200.423956965
2022-01-07 00:00:00,-2126619.583292573
2022-01-08 00:00:00,-608238.2092822809
2022-01-09 00:00:00,3646238.456446328
2022-01-10 00:00:00,-6380981.343506952
2022-01-11 00:00:00,-911619.1207614611
2022-01-12 00:00:00,-304199.99336480396
2022-01-13 00:00:00,1418562.001186423
2022-01-14 00:00:00,-7192162.639305985
2022-01-15 00:00:00,1013000.0786702149
2022-01-16 00:00:00,-5471837.439363473
2022-01-17 00:00:00,-1927362.796418951
2022-01-18 00:00:00,6994362.796418369
2022-01-19 00:00:00,1822656.3401168678
2022-01-20 00:00:00,6178981.854867772
2022-01-21 00:00:00,-3342400.391171046
2022-01-22 00:00:00,3849400.432027818
2022-01-23 00:00:00,506199.8849953525
2022-01-24 00:00:00,709400.0884458073
2022-01-25 00:00:00,-13574382.285195636
2022-01-26 00:00:00,-4262855.924086645
2022-01-27 00:00:00,-309058.68844344513
2022-01-28 00:00:00,-2042884.3242532457
2022-01-29 00:00:00,-1244056.9873034838
2022-01-30 00:00:00,-1378737.9565694719
2022-01-31 00:00:00,-1750818.5688565718
2022-02-01 00:00:00,0
2022-02-02 00:00:00,-9559398.721167585
2022-02-03 00:00:00,451955.2465931047
2022-02-04 00:00:00,6538667.040562024
2022-02-05 00:00:00,2012777.20139327
2022-02-06 00:00:00,-1676399.6569567826
2022-02-07 00:00:00,-1348599.6657978976
2022-02-08 00:00:00,900022.1255286597
2022-02-09 00:00:00,-2026222.0619041473
2022-02-10 00:00:00,-3271244.9828247773
2022-02-11 00:00:00,2819999.9999996508
2022-02-12 00:00:00,-1239755.1682092017
2022-02-13 00:00:00,1127199.9363591895
2022-02-14 00:00:00,-1014444.7681499878
2022-02-15 00:00:00,1465467.4784385134
2022-02-16 00:00:00,-1578222.646647715
2022-02-17 00:00:00,-2370177.6349586435
2022-02-18 00:00:00,2482932.803167845
2022-02-19 00:00:00,112844.89042009227
2022-02-20 00:00:00,789022.2659773426
2022-02-21 00:00:00,2027777.8217501473
2022-02-22 00:00:00,-788200.1093706349
2022-02-23 00:00:00,-563199.8859518208
2022-02-24 00:00:00,563199.8859518208
2022-02-25 00:00:00,450422.5142193027
2022-02-26 00:00:00,-225222.45540493168
2022-02-27 00:00:00,900800.0421429751
2022-02-28 00:00:00,561399.7211954556
2022-03-01 00:00:00,448222.1782533452
2022-03-02 00:00:00,-560399.8286210699
2022-03-03 00:00:00,336377.54443648737
2022-03-04 00:00:00,112022.28834014386
2022-03-05 00:00:00,1007377.319143503
2022-03-06 00:00:00,-2693176.8052873667
2022-03-07 00:00:00,-2253600.055743591
2022-03-08 00:00:00,-2482667.331450386
2022-03-09 00:00:00,-2145155.509173521
2022-03-10 00:00:00,-3160777.9628149
2022-03-11 00:00:00,-6439022.704739473
2022-03-12 00:00:00,3276956.176727661
2022-03-13 00:00:00,-2372956.1366160633
2022-03-14 00:00:00,-2829399.92019732
2022-03-15 00:00:00,-2505376.8669355195
2022-03-16 00:00:00,-1384267.076251679
2022-03-17 00:00:00,-2940999.9999993015
2022-03-18 00:00:00,-711752.3233687971
2022-03-19 00:00:00,-831576.2334164465
2022-03-20 00:00:00,2725328.556785127
2022-03-21 00:00:00,-5939000
2022-03-22 00:00:00,-1428328.7091344828
2022-03-23 00:00:00,-238423.75770048238
2022-03-24 00:00:00,-953576.4020571951
2022-03-25 00:00:00,-357671.13110842183
2022-03-26 00:00:00,1430471.2953047128
2022-03-27 00:00:00,1072376.0154907359
2022-03-28 00:00:00,356399.991174927
2022-03-29 00:00:00,2500752.6980296243
2022-03-30 00:00:00,-2262752.3063657572
2022-03-31 00:00:00,2500423.6690453254
2022-04-01 00:00:00,2965399.4103129953
2022-04-02 00:00:00,1528929.227007553
2022-04-03 00:00:00,3338044.3273534765
2022-04-04 00:00:00,1135599.6158336056
2022-04-05 00:00:00,3508356.0568136163
2022-04-06 00:00:00,1581044.0566038014
2022-04-07 00:00:00,3162022.4754799856
2022-04-08 00:00:00,1129000.147568062
2022-04-08 00:00:01,NaN
2022-04-11 23:59:59,NaN
2022-04-12 00:00:00,1128000.150660635
2022-04-13 00:00:00,-1579422.4319168134
2022-04-14 00:00:00,451422.2812561784
2022-04-15 00:00:00,2367777.8062178986
2022-04-16 00:00:00,901022.4043696653
2022-04-17 00:00:00,112599.99580145814
2022-04-18 00:00:00,337777.5951513322
2022-04-19 00:00:00,2688355.021852418
2022-04-20 00:00:00,-1564955.4150014883
2022-04-21 00:00:00,1007955.4150014883
2022-04-22 00:00:00,2324042.4377080053
2022-04-23 00:00:00,758819.6020115865
2022-04-24 00:00:00,3847137.9602805246
2022-04-25 00:00:00,-11201732.839438714
2022-04-26 00:00:00,-3498222.357134451
2022-04-27 00:00:00,-1693200.3125996562
2022-04-28 00:00:00,-1354600.1562564634
2022-04-29 00:00:00,-1919177.8024862288
2022-04-30 00:00:00,-2259000.2934155054
