#Data Set Export - Lake Area.Best Available@08461200,
Timestamp (UTC-06:00),Value (m^2)
2026-03-30 07:00:00,92666584.10029557
2026-03-30 07:15:00,92666524.29206678
2026-03-30 07:30:00,92666464.48383783
2026-03-30 07:45:00,92666404.67560905
2026-03-30 08:00:00,92666344.86738008
2026-03-30 08:15:00,92666285.05915132
2026-03-30 08:30:00,92666225.25092255
2026-03-30 08:45:00,92666165.44269358
2026-03-30 09:00:00,92652105.63446473
2026-03-30 09:15:00,92652045.82623576
2026-03-30 09:30:00,92651986.018007
2026-03-30 09:45:00,92651926.20977803
2026-03-30 10:00:00,92651866.40154925
2026-03-30 10:15:00,92637806.5933202
2026-03-30 10:30:00,92637746.78509144
2026-03-30 10:45:00,92637686.97686268
2026-03-30 11:00:00,92637627.1686337
2026-03-30 11:15:00,92623567.36040509
2026-03-30 11:30:00,92623507.55217612
2026-03-30 11:45:00,92623447.74394736
2026-03-30 12:00:00,92623387.93571839
2026-03-30 12:15:00,92623328.12748963
2026-03-30 12:30:00,92609268.31926061
2026-03-30 12:45:00,92609208.51103185
2026-03-30 13:00:00,92609148.70280308
2026-03-30 13:15:00,92609088.8945741
2026-03-30 13:30:00,92595029.0863453
2026-03-30 13:45:00,92594969.27811633
2026-03-30 14:00:00,92594909.46988755
2026-03-30 14:15:00,92594849.66165859
2026-03-30 14:30:00,92594789.85342981
2026-03-30 14:45:00,92594730.04520085
2026-03-30 15:00:00,92594670.2369721
2026-03-30 15:15:00,92594610.42874311
2026-03-30 15:30:00,92594550.62051435
2026-03-30 15:45:00,92580490.81228574
2026-03-30 16:00:00,92580431.00405677
2026-03-30 16:15:00,92580371.19582799
2026-03-30 16:30:00,92580311.38759904
2026-03-30 16:45:00,92580251.57937025
2026-03-30 17:00:00,92580191.77114129
2026-03-30 17:15:00,92580131.96291251
2026-03-30 17:30:00,92565511.033924
2026-03-30 17:45:00,92565442.68166256
2026-03-30 18:00:00,92565374.32940109
2026-03-30 18:15:00,92549305.97713932
2026-03-30 18:30:00,92549237.62487788
2026-03-30 18:45:00,92549169.2726162
2026-03-30 19:00:00,92533100.92035489
2026-03-30 19:15:00,92533032.56809321
2026-03-30 19:30:00,92516964.21583167
2026-03-30 19:45:00,92516895.86356999
2026-03-30 20:00:00,92500827.51130845
2026-03-30 20:15:00,92500759.159047
2026-03-30 20:30:00,92485354.45593727
2026-03-30 20:45:00,92471294.64770842
2026-03-30 21:00:00,92471234.83947946
2026-03-30 21:15:00,92457175.03125061
2026-03-30 21:30:00,92457115.22302163
2026-03-30 21:45:00,92443055.41479298
2026-03-30 22:00:00,92442995.60656402
2026-03-30 22:15:00,92442935.79833524
2026-03-30 22:30:00,92428875.99010621
2026-03-30 22:45:00,92428816.18187743
2026-03-30 23:00:00,92428756.37364867
2026-03-30 23:15:00,92428696.56541969
2026-03-30 23:30:00,92428636.75719093
2026-03-30 23:45:00,92428576.94896194
2026-03-31 00:00:00,92428517.14073318
2026-03-31 00:15:00,92428457.33250423
2026-03-31 00:30:00,92428397.52427544
2026-03-31 00:45:00,92428337.71604648
2026-03-31 01:00:00,92428277.9078177
2026-03-31 01:15:00,92428218.09958895
2026-03-31 01:30:00,92428158.29135998
2026-03-31 01:45:00,92428098.4831312
2026-03-31 02:00:00,92428038.67490223
2026-03-31 02:15:00,92427978.86667345
2026-03-31 02:30:00,92427919.0584445
2026-03-31 02:45:00,92427859.25021571
2026-03-31 03:00:00,92427799.44198675
2026-03-31 03:15:00,92427739.633758
2026-03-31 03:30:00,92427679.82552922
2026-03-31 03:45:00,92412708.5912002
2026-03-31 04:00:00,92412640.23893876
2026-03-31 04:15:00,92412571.88667709
2026-03-31 04:30:00,92412503.53441563
2026-03-31 04:45:00,92412435.18215396
2026-03-31 05:00:00,92412366.8298925
2026-03-31 05:15:00,92412298.47763082
2026-03-31 05:30:00,92412230.12536937
2026-03-31 05:45:00,92412161.7731077
2026-03-31 06:00:00,92412093.42084625
2026-03-31 06:15:00,92412025.06858478
2026-03-31 06:30:00,92411956.71632311
2026-03-31 06:45:00,92395888.36406185
2026-03-31 07:00:00,92395820.01180017
2026-03-31 07:15:00,92395751.65953873
2026-03-31 07:30:00,92395683.30727705
2026-03-31 07:45:00,92395614.95501558
2026-03-31 08:00:00,92395546.6027539
2026-03-31 08:15:00,92395478.25049247
2026-03-31 08:30:00,92379409.89823097
2026-03-31 08:45:00,92379341.54596929
2026-03-31 09:00:00,92379273.19370784
2026-03-31 09:15:00,92379204.84144615
2026-03-31 09:30:00,92363136.48918468
2026-03-31 09:45:00,92363068.136923
2026-03-31 10:00:00,92362999.78466153
2026-03-31 10:15:00,92346931.43240003
2026-03-31 10:30:00,92346863.0801386
2026-03-31 10:45:00,92346794.72787692
2026-03-31 11:00:00,92346726.37561545
2026-03-31 11:15:00,92331825.77043469
2026-03-31 11:30:00,92331765.96220572
2026-03-31 11:45:00,92331706.15397696
2026-03-31 12:00:00,92317646.3457479
2026-03-31 12:15:00,92317586.53751914
2026-03-31 12:30:00,92317526.72929017
2026-03-31 12:45:00,92303466.92106152
2026-03-31 13:00:00,92303407.11283256
2026-03-31 13:15:00,92303347.30460377
2026-03-31 13:30:00,92303287.49637501
2026-03-31 13:45:00,92289227.68814597
2026-03-31 14:00:00,92289167.87991719
2026-03-31 14:15:00,92289108.07168822
2026-03-31 14:30:00,92289048.26345946
2026-03-31 14:45:00,92274988.45523041
2026-03-31 15:00:00,92274928.64700164
2026-03-31 15:15:00,92274868.83877267
2026-03-31 15:30:00,92274809.0305439
2026-03-31 15:45:00,92260749.22231524
2026-03-31 16:00:00,92260689.41408628
2026-03-31 16:15:00,92260629.60585752
2026-03-31 16:30:00,92260569.79762854
2026-03-31 16:45:00,92246509.98939969
2026-03-31 17:00:00,92246450.18117073
2026-03-31 17:15:00,92232390.37294188
2026-03-31 17:30:00,92232330.5647129
2026-03-31 17:45:00,92232270.75648414
2026-03-31 18:00:00,92218210.94825529
2026-03-31 18:15:00,92218151.14002651
2026-03-31 18:30:00,92204091.33179766
2026-03-31 18:45:00,92188607.45550703
2026-03-31 19:00:00,92188539.10324559
2026-03-31 19:15:00,92188470.75098391
2026-03-31 19:30:00,92188402.39872244
2026-03-31 19:45:00,92172334.04646094
2026-03-31 20:00:00,92172265.6941995
2026-03-31 20:15:00,92156197.34193778
2026-03-31 20:30:00,92156128.98967633
2026-03-31 20:45:00,92156060.63741489
2026-03-31 21:00:00,92139992.28515315
2026-03-31 21:15:00,92139923.93289171
2026-03-31 21:30:00,92123855.58063021
2026-03-31 21:45:00,92123787.22836876
2026-03-31 22:00:00,92123718.87610708
2026-03-31 22:15:00,92109194.20836486
2026-03-31 22:30:00,92109134.40013587
2026-03-31 22:45:00,92095074.59190704
2026-03-31 23:00:00,92095014.78367826
2026-03-31 23:15:00,92094954.9754493
2026-03-31 23:30:00,92094895.16722053
2026-03-31 23:45:00,92080835.35899168
2026-04-01 00:00:00,92080775.55076292
2026-04-01 00:15:00,92080715.74253394
2026-04-01 00:30:00,92080655.93430518
2026-04-01 00:45:00,92080596.12607619
2026-04-01 01:00:00,92080536.31784743
2026-04-01 01:15:00,92066476.50961839
2026-04-01 01:30:00,92066416.70138963
2026-04-01 01:45:00,92052356.89316076
2026-04-01 02:00:00,92052297.08493179
2026-04-01 02:15:00,92052237.27670303
2026-04-01 02:30:00,92052177.46847406
2026-04-01 02:45:00,92052117.6602453
2026-04-01 03:00:00,92052057.85201631
2026-04-01 03:15:00,92051998.04378755
2026-04-01 03:30:00,92051938.23555858
2026-04-01 03:45:00,92037878.42732994
2026-04-01 04:00:00,92037818.61910117
2026-04-01 04:15:00,92037758.8108722
2026-04-01 04:30:00,92037699.00264342
2026-04-01 04:45:00,92023639.19441438
2026-04-01 05:00:00,92023579.38618562
2026-04-01 05:15:00,92023519.57795665
2026-04-01 05:30:00,92023459.76972787
2026-04-01 05:45:00,92023399.9614989
2026-04-01 06:00:00,92009340.15327007
2026-04-01 06:15:00,92009280.34504108
2026-04-01 06:30:00,92009220.53681232
2026-04-01 06:45:00,92009160.72858354
2026-04-01 07:00:00,92009100.92035457
2026-04-01 07:15:00,91995041.11212593
2026-04-01 07:30:00,91994981.30389696
2026-04-01 07:45:00,91994921.49566819
2026-04-01 08:00:00,91980861.68743914
2026-04-01 08:15:00,91980801.87921038
2026-04-01 08:30:00,91980742.0709814
2026-04-01 08:45:00,91964779.72886011
2026-04-01 09:00:00,91964711.37659866
2026-04-01 09:15:00,91964643.02433698
2026-04-01 09:30:00,91964574.67207552
2026-04-01 09:45:00,91948506.31981403
2026-04-01 10:00:00,91932437.96755254
2026-04-01 10:15:00,91932369.61529087
2026-04-01 10:30:00,91916301.26302937
2026-04-01 10:45:00,91916232.91076769
2026-04-01 11:00:00,91916164.55850622
2026-04-01 11:15:00,91900096.20624496
2026-04-01 11:30:00,91900027.85398328
2026-04-01 11:45:00,91885964.56400652
2026-04-01 12:00:00,91885904.75577755
2026-04-01 12:15:00,91871844.9475487
2026-04-01 12:30:00,91871785.13931975
2026-04-01 12:45:00,91857725.33109109
2026-04-01 13:00:00,91843665.52286205
2026-04-01 13:15:00,91843605.71463327
2026-04-01 13:30:00,91843545.9064043
2026-04-01 13:45:00,91829486.09817545
2026-04-01 14:00:00,91829426.28994668
2026-04-01 14:15:00,91815366.48171782
2026-04-01 14:30:00,91815306.67348906
2026-04-01 14:45:00,91801246.86526002
2026-04-01 15:00:00,91801187.05703124
2026-04-01 15:15:00,91801127.24880227
2026-04-01 15:30:00,91801067.44057351
2026-04-01 15:45:00,91787007.63234447
2026-04-01 16:00:00,91786947.8241157
2026-04-01 16:15:00,91786888.01588692
2026-04-01 16:30:00,91772828.20765808
2026-04-01 16:45:00,91772768.39942929
2026-04-01 17:00:00,91758524.10422887
2026-04-01 17:15:00,91758455.75196742
2026-04-01 17:30:00,91758387.39970574
2026-04-01 17:45:00,91742319.04744424
2026-04-01 18:00:00,91742250.69518256
2026-04-01 18:15:00,91742182.34292111
2026-04-01 18:30:00,91726113.99065985
2026-04-01 18:45:00,91726045.63839817
2026-04-01 19:00:00,91709977.28613667
2026-04-01 19:15:00,91693908.93387495
2026-04-01 19:30:00,91693840.5816135
2026-04-01 19:45:00,91678050.700683
2026-04-01 20:00:00,91663990.89245415
2026-04-01 20:15:00,91649931.0842251
2026-04-01 20:30:00,91649871.27599633
2026-04-01 20:45:00,91635811.46776748
2026-04-01 21:00:00,91635751.65953872
2026-04-01 21:15:00,91621691.85130987
2026-04-01 21:30:00,91621632.0430809
2026-04-01 21:45:00,91621572.23485212
2026-04-01 22:00:00,91607157.0589978
2026-04-01 22:15:00,91607088.70673634
2026-04-01 22:30:00,91607020.35447466
2026-04-01 22:45:00,91606952.00221322
2026-04-01 23:00:00,91590883.64995168
2026-04-01 23:15:00,91590815.29769023
2026-04-01 23:30:00,91590746.94542879
2026-04-01 23:45:00,91590678.5931671
2026-04-02 00:00:00,91590610.24090564
2026-04-02 00:15:00,91590541.88864397
2026-04-02 00:30:00,91590473.53638253
2026-04-02 00:45:00,91574405.18412074
2026-04-02 01:00:00,91574336.83185929
2026-04-02 01:15:00,91574268.47959761
2026-04-02 01:30:00,91574200.12733617
2026-04-02 01:45:00,91558131.7750744
2026-04-02 02:00:00,91542063.42281309
2026-04-02 02:15:00,91541995.07055163
2026-04-02 02:30:00,91541926.71828996
2026-04-02 02:45:00,91541858.3660285
2026-04-02 03:00:00,91541790.01376683
2026-04-02 03:15:00,91526256.45381713
2026-04-02 03:30:00,91526196.64558817
2026-04-02 03:45:00,91526136.83735938
2026-04-02 04:00:00,91526077.02913043
2026-04-02 04:15:00,91526017.22090165
2026-04-02 04:30:00,91525957.41267289
2026-04-02 04:45:00,91525897.60444392
2026-04-02 05:00:00,91525837.79621515
2026-04-02 05:15:00,91525777.98798618
2026-04-02 05:30:00,91511718.17975737
2026-04-02 05:45:00,91511658.37152842
2026-04-02 06:00:00,91497598.5632998
2026-04-02 06:15:00,91497538.75507082
2026-04-02 06:30:00,91497478.94684206
2026-04-02 06:45:00,91483419.13861324
2026-04-02 07:00:00,91483359.33038428
2026-04-02 07:15:00,91483299.52215551
2026-04-02 07:30:00,91469239.71392651
2026-04-02 07:45:00,91469179.90569773
2026-04-02 08:00:00,91469120.09746876
2026-04-02 08:15:00,91469060.28923999
2026-04-02 08:30:00,91469000.48101103
2026-04-02 08:45:00,91454940.67278239
2026-04-02 09:00:00,91454880.86455344
2026-04-02 09:15:00,91454821.05632466
2026-04-02 09:30:00,91454761.2480959
2026-04-02 09:45:00,91440701.43986684
2026-04-02 10:00:00,91440641.63163808
2026-04-02 10:15:00,91426581.82340904
2026-04-02 10:30:00,91426522.01518026
2026-04-02 10:45:00,91426462.20695129
2026-04-02 11:00:00,91426402.39872251
2026-04-02 11:15:00,91426342.59049354
2026-04-02 11:30:00,91426282.78226478
2026-04-02 11:45:00,91426222.97403601
2026-04-02 12:00:00,91426163.16580705
2026-04-02 12:15:00,91426103.35757826
2026-04-02 12:30:00,91426043.54934931
2026-04-02 12:45:00,91425983.74112055
2026-04-02 13:00:00,91425923.93289156
2026-04-02 13:15:00,91425864.1246628
2026-04-02 13:30:00,91425804.31643382
2026-04-02 13:45:00,91425744.50820506
2026-04-02 14:00:00,91425684.69997628
2026-04-02 14:15:00,91425624.89174733
2026-04-02 14:30:00,91425565.08351856
2026-04-02 14:45:00,91425505.27528958
2026-04-02 15:00:00,91425445.46706082
2026-04-02 15:15:00,91425385.65883183
2026-04-02 15:30:00,91425325.85060307
2026-04-02 15:45:00,91425266.04237412
2026-04-02 16:00:00,91425206.23414533
2026-04-02 16:15:00,91425146.42591637
2026-04-02 16:30:00,91425086.6176876
2026-04-02 16:45:00,91425026.80945884
2026-04-02 17:00:00,91424967.00122987
2026-04-02 17:15:00,91424907.19300109
2026-04-02 17:30:00,91424847.38477212
2026-04-02 17:45:00,91424787.57654335
2026-04-02 18:00:00,91424727.76831439
2026-04-02 18:15:00,91410667.96008573
2026-04-02 18:30:00,91410608.15185677
2026-04-02 18:45:00,91396548.34362791
2026-04-02 19:00:00,91381415.4690275
2026-04-02 19:15:00,91381347.11676583
2026-04-02 19:30:00,91365278.7645045
2026-04-02 19:45:00,91349210.41224274
2026-04-02 20:00:00,91333142.0599812
2026-04-02 20:15:00,91317073.70771967
2026-04-02 20:30:00,91317005.3554582
2026-04-02 20:45:00,91302069.87779692
2026-04-02 21:00:00,91288010.0695681
2026-04-02 21:15:00,91287950.26133934
2026-04-02 21:30:00,91287890.45311035
2026-04-02 21:45:00,91287830.64488159
2026-04-02 22:00:00,91273770.83665279
2026-04-02 22:15:00,91273711.02842402
2026-04-02 22:30:00,91259651.22019501
2026-04-02 22:45:00,91259591.41196623
2026-04-02 23:00:00,91259531.60373726
2026-04-02 23:15:00,91259471.7955085
2026-04-02 23:30:00,91259411.98727953
2026-04-02 23:45:00,91259352.17905076
2026-04-03 00:00:00,91245292.37082195
2026-04-03 00:15:00,91245232.562593
2026-04-03 00:30:00,91245172.7543642
2026-04-03 00:45:00,91231112.94613539
2026-04-03 01:00:00,91231053.1379066
2026-04-03 01:15:00,91230993.32967764
2026-04-03 01:30:00,91230933.52144888
2026-04-03 01:45:00,91216873.71321984
2026-04-03 02:00:00,91216813.90499105
2026-04-03 02:15:00,91202754.0967622
2026-04-03 02:30:00,91202694.28853324
2026-04-03 02:45:00,91202634.48030446
2026-04-03 03:00:00,91188574.67207561
2026-04-03 03:15:00,91188514.86384685
2026-04-03 03:30:00,91188455.05561788
2026-04-03 03:45:00,91188395.24738911
2026-04-03 04:00:00,91174335.43916006
2026-04-03 04:15:00,91174275.6309313
2026-04-03 04:30:00,91174215.82270232
2026-04-03 04:45:00,91174156.01447356
2026-04-03 05:00:00,91158681.37856539
2026-04-03 05:15:00,91158613.02630371
2026-04-03 05:30:00,91158544.67404224
2026-04-03 05:45:00,91158476.32178056
2026-04-03 06:00:00,91158407.96951912
2026-04-03 06:15:00,91142339.61725758
2026-04-03 06:30:00,91142271.26499613
2026-04-03 06:45:00,91142202.91273445
2026-04-03 07:00:00,91142134.56047301
2026-04-03 07:15:00,91142066.20821154
2026-04-03 07:30:00,91141997.85594986
2026-04-03 07:45:00,91141929.50368842
2026-04-03 08:00:00,91141861.15142675
2026-04-03 08:15:00,91141792.7991653
2026-04-03 08:30:00,91141724.4469036
2026-04-03 08:45:00,91125656.09464207
2026-04-03 09:00:00,91125587.7423804
2026-04-03 09:15:00,91109519.39011884
2026-04-03 09:30:00,91109451.0378574
2026-04-03 09:45:00,91109382.68559572
2026-04-03 10:00:00,91093314.3333344
2026-04-03 10:15:00,91093245.98107272
2026-04-03 10:30:00,91093177.62881128
2026-04-03 10:45:00,91078720.61698085
2026-04-03 11:00:00,91078660.80875209
2026-04-03 11:15:00,91078601.0005231
2026-04-03 11:30:00,91078541.19229434
2026-04-03 11:45:00,91078481.38406537
2026-04-03 12:00:00,91078421.5758366
2026-04-03 12:15:00,91078361.76760784
2026-04-03 12:30:00,91064301.95937882
2026-04-03 12:45:00,91064242.15115006
2026-04-03 13:00:00,91064182.34292108
2026-04-03 13:15:00,91064122.53469232
2026-04-03 13:30:00,91064062.72646335
2026-04-03 13:45:00,91050002.91823475
2026-04-03 14:00:00,91049943.11000577
2026-04-03 14:15:00,91049883.301777
2026-04-03 14:30:00,91049823.49354823
2026-04-03 14:45:00,91035763.68531923
2026-04-03 15:00:00,91035703.87709045
2026-04-03 15:15:00,91035644.0688615
2026-04-03 15:30:00,91021584.26063268
2026-04-03 15:45:00,91021524.45240372
2026-04-03 16:00:00,91005673.87905721
2026-04-03 16:15:00,91005605.52679554
2026-04-03 16:30:00,91005537.1745341
2026-04-03 16:45:00,90989468.82227254
2026-04-03 17:00:00,90989400.47001086
2026-04-03 17:15:00,90973332.11774932
2026-04-03 17:30:00,90973263.76548764
2026-04-03 17:45:00,90973195.4132262
2026-04-03 18:00:00,90973127.06096452
2026-04-03 18:15:00,90957058.7087032
2026-04-03 18:30:00,90956990.35644153
2026-04-03 18:45:00,90940922.00418
2026-04-03 19:00:00,90940853.65191832
2026-04-03 19:15:00,90940785.29965685
2026-04-03 19:30:00,90926627.3289709
2026-04-03 19:45:00,90926567.52074194
2026-04-03 20:00:00,90926507.71251316
2026-04-03 20:15:00,90912447.90428431
2026-04-03 20:30:00,90898388.09605546
2026-04-03 20:45:00,90898328.2878265
2026-04-03 21:00:00,90884268.47959764
2026-04-03 21:15:00,90884208.67136867
2026-04-03 21:30:00,90884148.86313991
2026-04-03 21:45:00,90884089.05491115
2026-04-03 22:00:00,90884029.24668217
2026-04-03 22:15:00,90883969.4384534
2026-04-03 22:30:00,90883909.63022442
2026-04-03 22:45:00,90883849.82199566
2026-04-03 23:00:00,90883790.0137667
2026-04-03 23:15:00,90883730.20553792
2026-04-03 23:30:00,90883670.39730896
2026-04-03 23:45:00,90883610.58908018
2026-04-04 00:00:00,90883550.78085122
2026-04-04 00:15:00,90883490.97262244
2026-04-04 00:30:00,90883431.16439368
2026-04-04 00:45:00,90883371.35616472
2026-04-04 01:00:00,90883311.54793593
2026-04-04 01:15:00,90883251.73970698
2026-04-04 01:30:00,90883191.9314782
2026-04-04 01:45:00,90883132.12324923
2026-04-04 02:00:00,90883072.31502047
2026-04-04 02:15:00,90883012.50679149
2026-04-04 02:30:00,90882952.69856273
2026-04-04 02:45:00,90882892.89033395
2026-04-04 03:00:00,90882833.082105
2026-04-04 03:15:00,90896773.2738763
2026-04-04 03:30:00,90896713.46564734
2026-04-04 03:45:00,90896653.65741855
2026-04-04 04:00:00,90910593.84918967
2026-04-04 04:15:00,90910534.04096091
2026-04-04 04:30:00,90924474.2327318
2026-04-04 04:45:00,90924414.42450304
2026-04-04 05:00:00,90924354.61627427
2026-04-04 05:15:00,90924294.80804531
2026-04-04 05:30:00,90924234.99981655
2026-04-04 05:45:00,90938175.19158766
2026-04-04 06:00:00,90938115.38335887
2026-04-04 06:15:00,90938055.57512991
2026-04-04 06:30:00,90937995.76690114
2026-04-04 06:45:00,90953641.09562543
2026-04-04 07:00:00,90953572.74336399
2026-04-04 07:15:00,90953504.3911023
2026-04-04 07:30:00,90953436.03884085
2026-04-04 07:45:00,90969367.68657926
2026-04-04 08:00:00,90969299.33431758
2026-04-04 08:15:00,90985230.98205622
2026-04-04 08:30:00,90985162.62979454
2026-04-04 08:45:00,90985094.2775331
2026-04-04 09:00:00,90985025.92527142
2026-04-04 09:15:00,91000957.57301006
2026-04-04 09:30:00,91000889.22074838
2026-04-04 09:45:00,91000820.86848694
2026-04-04 10:00:00,91000752.51622547
2026-04-04 10:15:00,91000684.1639638
2026-04-04 10:30:00,91016615.8117022
2026-04-04 10:45:00,91016547.45944053
2026-04-04 11:00:00,91016479.10717908
2026-04-04 11:15:00,91016410.7549174
2026-04-04 11:30:00,91030799.60232401
2026-04-04 11:45:00,91030739.79409504
2026-04-04 12:00:00,91030679.98586626
2026-04-04 12:15:00,91044620.17763753
2026-04-04 12:30:00,91044560.36940858
2026-04-04 12:45:00,91058500.56117964
2026-04-04 13:00:00,91072440.75295071
2026-04-04 13:15:00,91072380.94472194
2026-04-04 13:30:00,91072321.13649297
2026-04-04 13:45:00,91072261.3282642
2026-04-04 14:00:00,91072201.52003524
2026-04-04 14:15:00,91086141.7118065
2026-04-04 14:30:00,91086081.90357754
2026-04-04 14:45:00,91086022.09534876
2026-04-04 15:00:00,91101385.47099413
2026-04-04 15:15:00,91101317.11873245
2026-04-04 15:30:00,91101248.76647101
2026-04-04 15:45:00,91117180.41420941
2026-04-04 16:00:00,91117112.06194797
2026-04-04 16:15:00,91117043.7096863
2026-04-04 16:30:00,91132975.35742493
2026-04-04 16:45:00,91132907.00516325
2026-04-04 17:00:00,91132838.65290181
2026-04-04 17:15:00,91132770.30064034
2026-04-04 17:30:00,91132701.94837867
2026-04-04 17:45:00,91132633.59611723
2026-04-04 18:00:00,91148565.24385542
2026-04-04 18:15:00,91148496.89159395
2026-04-04 18:30:00,91148428.53933227
2026-04-04 18:45:00,91148360.18707083
2026-04-04 19:00:00,91164291.83480924
2026-04-04 19:15:00,91164223.48254779
2026-04-04 19:30:00,91164155.13028635
2026-04-04 19:45:00,91192825.93077154
2026-04-04 20:00:00,91248766.12254286
2026-04-04 20:15:00,91304706.31431386
2026-04-04 20:30:00,91319881.72123994
2026-04-04 20:45:00,91351813.36897846
2026-04-04 21:00:00,91351745.016717
2026-04-04 21:15:00,91351676.66445532
